id,idade,renda,cidade,categoria,nota,feedback,cidade_Belo Horizonte,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,cidade_nan,categoria_A,categoria_B,categoria_nan,feedback_Bom,feedback_Regular,feedback_Ruim,feedback_nan,idade_scaler,renda_scaler,nota_scaler
132,29.0,8753.53,Rio de Janeiro,B,8.3,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9173895498061867,0.47968120764398053,1.1647235127338054
133,43.0,3607.94,São Paulo,A,0.5,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02978208555915649,-1.0568994486597822,-1.5445731394735778
134,32.0,9456.58,Rio de Janeiro,A,5.8,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7271879503246802,0.6896266231190493,0.2963592011288746
135,47.0,7670.06,Vitória,B,6.8,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,0.15613443386576698,0.6437049257708467
136,66.0,7749.19,São Paulo,B,1.0,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.428430177132393,0.17976430475196573,-1.3709002771525916
137,24.0,8956.39,Belo Horizonte,B,7.0,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2343922156086975,0.5402594410317513,0.7131740706992412
138,55.0,12977.58,Vitória,B,1.2,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7310243123668694,1.7410707706017574,-1.3014311322241972
139,36.0,7698.9,Vitória,B,4.8,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.47358581768267155,0.16474666028252372,-0.05098652351309752
140,49.0,8082.05,Rio de Janeiro,B,7.7,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35062111340385643,0.27916325361055555,0.9563160779486218
141,17.0,3208.66,Vitória,B,1.0,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6781959477322126,-1.1761327969150779,-1.3709002771525916
142,37.0,2474.63,São Paulo,A,0.5,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4101852845221694,-1.3953294875077311,-1.5445731394735778
143,41.0,9008.2,Vitória,A,5.6,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1565831518801608,0.555730989251314,0.22689005620048014
144,28.0,8487.27,Belo Horizonte,B,6.1,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9807900829666888,0.4001704099419794,0.4005629185214662
145,58.0,4465.62,São Paulo,B,2.7,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9212259118483759,-0.8007782852366158,-0.7804125452612389
146,51.0,1413.62,Rio de Janeiro,A,5.3,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47742217972486073,-1.7121692361361402,0.12268633880788855
147,59.0,10446.68,Belo Horizonte,A,8.7,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984626445008878,0.9852911645625682,1.3036618025905937
148,5.0,881.3,São Paulo,B,10.6,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.4390023456582384,-1.8711311073624948,1.9636186794103407
149,46.0,9273.97,Vitória,A,7.2,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16041951392235,0.6350954627180786,0.7826432156276357
150,61.0,10676.71,Rio de Janeiro,A,8.6,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1114275113298824,1.05398292748374,1.2689272301263965
151,53.0,9749.08,Rio de Janeiro,A,6.1,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042232460458651,0.776973232928391,0.4005629185214662
152,36.0,3967.74,Rio de Janeiro,A,2.0,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.47358581768267155,-0.9494556530720861,-1.0235545525106196
153,33.0,10284.28,Rio de Janeiro,B,7.0,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.663787417164178,0.9367951323128688,0.7131740706992412
154,64.0,10375.54,Belo Horizonte,B,1.3,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3016291108113887,0.9640472745733835,-1.26669655976
155,40.0,4839.11,Belo Horizonte,B,4.0,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.21998368504066296,-0.6892463696889543,-0.32886310322667517
156,25.0,12355.6,Vitória,A,3.2,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1709916824481952,1.5553345505360676,-0.6067396829402528
157,22.0,2165.51,Belo Horizonte,A,1.2,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3611932819297017,-1.4876391764795727,-1.3014311322241972
158,53.0,8767.67,Vitória,B,4.5,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6042232460458651,0.4839037070036525,-0.15519024090568911
159,61.0,4905.11,Belo Horizonte,B,7.6,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1114275113298824,-0.6695373910653079,0.9215815054844244
160,21.0,2098.28,Vitória,B,3.4,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,-1.5077154587957506,-0.5372705380118585
161,52.0,8827.21,São Paulo,B,3.5,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5408227128853629,0.5016835946892871,-0.5025359655476612
162,47.0,12523.15,Rio de Janeiro,B,2.9,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22382004708285214,1.6053684803601878,-0.7109434003328445
163,47.0,2576.73,Rio de Janeiro,A,9.2,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,-1.3648402948187268,1.4773346649115797
164,23.0,3986.9,Rio de Janeiro,A,9.2,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2977927487691996,-0.9437340768534638,1.4773346649115797
165,57.0,6198.21,Belo Horizonte,A,8.3,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8578253786878737,-0.2833907204859582,1.1647235127338054
166,30.0,8177.55,Rio de Janeiro,A,4.1,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8539890166456845,0.30768154843719536,-0.2941285307624781
167,16.0,2431.38,Vitória,B,0.9,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7415964808927147,-1.4082448409239843,-1.4056348496167888
168,37.0,8568.47,Vitória,A,4.965228426395939,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4101852845221694,0.4244184260668288,0.006404863984852642
169,28.0,9307.49,São Paulo,B,2.8,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9807900829666888,0.6451052348917852,-0.7456779727970418
170,38.0,5574.89,São Paulo,B,5.0,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.34678475136166725,-0.4695270925418859,0.018482621415296968
171,55.0,7079.25,Rio de Janeiro,A,9.9,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7310243123668694,-0.020293773113573905,1.7204766721609606
172,16.0,5148.68,Rio de Janeiro,A,4.3,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7415964808927147,-0.5968023013174056,-0.2246593858340836
173,69.0,11501.73,Belo Horizonte,B,7.0,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6186317766138996,1.300351132697084,0.7131740706992412
174,37.0,5196.34,Vitória,A,6.8,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4101852845221694,-0.5825700297840272,0.6437049257708467
175,58.0,4268.02,Belo Horizonte,B,3.7,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9212259118483759,-0.8597857727522599,-0.43306682061926677
176,58.0,5173.49,São Paulo,B,1.7,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9212259118483759,-0.5893935170802442,-1.127758269903211
177,33.0,5769.27,Vitória,B,7.9,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.663787417164178,-0.41148116428636505,1.0257852228770163
178,65.0,1625.25,Rio de Janeiro,B,3.5,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.365029643971891,-1.64897209755853,-0.5025359655476612
179,45.0,3146.16,Belo Horizonte,A,6.7,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09701898076184783,-1.1947966024298944,0.6089703533066496
180,26.0,6145.0,Rio de Janeiro,A,0.2,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.107591149287693,-0.29928033794905246,-1.6487768568661691
181,66.0,12183.5,Rio de Janeiro,A,9.5,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.428430177132393,1.5039418956704684,1.5815383823041715
182,33.0,9522.11,Vitória,A,5.1,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.663787417164178,0.7091952499252244,0.05321719387949406
183,26.0,11038.98,Vitória,A,3.4,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.107591149287693,1.162164316665382,-0.5372705380118585
184,57.0,12566.44,Belo Horizonte,A,4.965228426395939,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8578253786878737,1.6182957786119705,0.006404863984852642
185,29.0,5550.57,São Paulo,A,7.2,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9173895498061867,-0.4767895525438115,0.7826432156276357
186,21.0,9190.73,Belo Horizonte,A,9.6,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,0.6102382599812254,1.6162729547683687
187,44.0,3247.52,São Paulo,A,0.2,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03361844760134567,-1.1645283891981855,-1.6487768568661691
188,65.0,7907.74,Vitória,B,5.9,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.365029643971891,0.22711064658195254,0.331093773593072
189,39.0,4310.07,Rio de Janeiro,A,1.0,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2833842182011651,-0.8472287644018914,-1.3709002771525916
190,60.0,5066.76,Belo Horizonte,A,0.6,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.04802697816938,-0.6212653244817861,-1.5098385670093806
191,46.0,5248.22,São Paulo,B,1.6,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16041951392235,-0.5670775781022881,-1.1624928423674084
192,28.0,9332.2,Belo Horizonte,A,1.9,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9807900829666888,0.6524841570401233,-1.0582891249748168
193,53.0,1804.43,Belo Horizonte,B,7.0,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6042232460458651,-1.5954652068042123,0.7131740706992412
194,36.0,2830.23,Belo Horizonte,A,5.2,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.47358581768267155,-1.2891398996506307,0.08795176634369145
195,51.0,3166.62,Rio de Janeiro,A,4.6,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47742217972486073,-1.188686819056564,-0.12045566844149201
196,54.0,7079.25,Belo Horizonte,A,1.2,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6676237792063672,-0.020293773113573905,-1.3014311322241972
197,52.0,7529.34,Belo Horizonte,B,9.0,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5408227128853629,0.11411250247304701,1.4078655199831855
198,53.0,10246.46,Belo Horizonte,A,7.2,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6042232460458651,0.9255012903197425,0.7826432156276357
199,46.0,11638.36,Rio de Janeiro,B,4.965228426395939,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16041951392235,1.3411517046569146,0.006404863984852642
200,39.0,4183.94,Rio de Janeiro,B,0.3,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2833842182011651,-0.8848938170352325,-1.6140422844019722
201,67.0,6714.23,Belo Horizonte,B,4.4,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4918307102928952,-0.12929636973786773,-0.1899248133698862
202,61.0,5857.02,Belo Horizonte,A,9.3,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1114275113298824,-0.38527718134356254,1.5120692373757774
203,23.0,10579.76,Vitória,B,4.965228426395939,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.2977927487691996,1.0250316323691568,0.006404863984852642
204,46.0,9512.7,São Paulo,B,6.7,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16041951392235,0.7063852273669137,0.6089703533066496
205,48.0,10001.89,Belo Horizonte,A,1.3,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2872205802433543,0.8524675796836034,-1.26669655976
206,55.0,9471.89,São Paulo,B,1.2,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7310243123668694,0.6941985089179586,-1.3014311322241972
207,38.0,7866.85,São Paulo,A,9.3,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.34678475136166725,0.2149000384619391,1.5120692373757774
208,29.0,9524.25,Belo Horizonte,B,1.6,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9173895498061867,0.7098342986260516,-1.1624928423674084
209,56.0,8554.96,Belo Horizonte,A,7.4,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7944248455273716,0.420384057866746,0.8521123605560302
210,45.0,10512.41,Rio de Janeiro,A,3.7,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09701898076184783,1.0049195155463904,-0.43306682061926677
211,28.0,3255.01,São Paulo,A,9.7,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9807900829666888,-1.1622917187452897,1.6510075272325657
212,61.0,1419.83,Vitória,B,4.8,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1114275113298824,-1.710314800420188,-0.05098652351309752
213,44.0,2344.48,Rio de Janeiro,A,2.2,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03361844760134567,-1.4341949961117852,-0.9540854075822249
214,44.0,5030.51,Rio de Janeiro,B,3.7,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03361844760134567,-0.6320903316803798,-0.43306682061926677
215,17.0,2047.03,Rio de Janeiro,B,1.2,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.6781959477322126,-1.5230197793179006,-1.3014311322241972
216,21.0,6786.13,Belo Horizonte,A,2.2,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,-0.10782552787362255,-0.9540854075822249
217,38.0,11985.0,Rio de Janeiro,B,6.9,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.34678475136166725,1.4446656493554109,0.6784394982350441
218,48.0,12714.13,Belo Horizonte,B,5.8,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2872205802433543,1.6623990975957024,0.2963592011288746
219,61.0,12334.66,Belo Horizonte,A,2.4,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1114275113298824,1.5490814291363832,-0.8846162626538306
220,40.0,6395.41,Belo Horizonte,B,2.2,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.21998368504066296,-0.2245026813256089,-0.9540854075822249
222,25.0,11715.35,São Paulo,A,5.9,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1709916824481952,1.3641425268422862,0.331093773593072
223,52.0,7078.78,Belo Horizonte,A,6.6,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5408227128853629,-0.020434124931045402,0.5742357808424523
224,57.0,11626.14,São Paulo,B,5.4,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8578253786878737,1.3375025574026573,0.15742091127208593
225,6.0,422.99,Vitória,B,10.1,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.3756018124977363,-2.0079920466504246,1.7899458170893547
226,47.0,12426.49,Rio de Janeiro,A,8.6,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,1.576503785303193,1.2689272301263965
227,50.0,11858.1,Vitória,A,0.6,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4140216465643586,1.4067706586381274,-1.5098385670093806
228,32.0,7100.05,Rio de Janeiro,A,0.1,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7271879503246802,-0.014082458638242885,-1.6835114293303666
229,43.0,9306.99,Rio de Janeiro,A,1.7,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02978208555915649,0.6449559244476667,-1.127758269903211
230,36.0,12479.05,São Paulo,A,2.8,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.47358581768267155,1.5921992991889329,-0.7456779727970418
231,25.0,9011.99,Belo Horizonte,B,5.2,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1709916824481952,0.5568627624177322,0.08795176634369145
232,69.0,4938.73,São Paulo,A,3.1,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6186317766138996,-0.6594977568027778,-0.64147425540445
233,49.0,12003.13,Rio de Janeiro,B,5.2,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35062111340385643,1.4500796460591487,0.08795176634369145
234,18.0,11317.74,Rio de Janeiro,A,8.6,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6147954145717103,1.2454078754703464,1.2689272301263965
235,60.0,1861.32,São Paulo,B,1.6,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.04802697816938,-1.578476664472406,-1.1624928423674084
236,54.0,5579.98,São Paulo,A,8.1,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6676237792063672,-0.46800711222075947,1.0952543678054105
237,41.0,9848.01,Vitória,A,2.3,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1565831518801608,0.806515797401684,-0.9193508351180278
238,27.0,9256.55,Belo Horizonte,B,2.0,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.044190616127191,0.6298934868449889,-1.0235545525106196
239,33.0,11541.59,Vitória,B,7.7,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.663787417164178,1.3122541613022136,0.9563160779486218
240,56.0,4805.72,São Paulo,B,6.7,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7944248455273716,-0.6992173211471897,0.6089703533066496
241,19.0,12211.95,Vitória,B,3.8,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.5513948814112082,1.5124376599408131,-0.3983322481550697
242,62.0,7329.11,Vitória,A,1.6,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1748280444903845,0.054319642021339216,-1.1624928423674084
243,61.0,7079.25,Belo Horizonte,A,9.3,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1114275113298824,-0.020293773113573905,1.5120692373757774
244,66.0,5550.74,Vitória,B,7.1,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.428430177132393,-0.4767387869928112,0.7479086431634383
245,61.0,12836.62,São Paulo,A,8.8,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1114275113298824,1.698977170195861,1.3383963750547914
246,33.0,6711.07,Rio de Janeiro,B,2.6,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.663787417164178,-0.13024001174469682,-0.8151471177254361
247,57.0,11928.27,São Paulo,A,9.8,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8578253786878737,1.4277248863657224,1.6857420996967636
248,43.0,7838.35,Rio de Janeiro,A,1.6,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.02978208555915649,0.20638934314718274,-1.1624928423674084
249,32.0,10610.12,Belo Horizonte,A,9.6,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7271879503246802,1.0340977625360344,1.6162729547683687
250,67.0,10025.81,São Paulo,B,6.0,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4918307102928952,0.8596105913302341,0.3658283460572691
251,60.0,1642.05,Belo Horizonte,B,0.2,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.04802697816938,-1.6439552666361472,-1.6487768568661691
252,59.0,2514.28,Vitória,B,1.3,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984626445008878,-1.3834891692891313,-1.26669655976
253,25.0,10380.87,Rio de Janeiro,A,8.3,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1709916824481952,0.965638923907687,1.1647235127338054
255,63.0,1302.89,Rio de Janeiro,A,5.5,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2382285776508866,-1.7452355270906303,0.19215548373628302
256,61.0,4919.88,Belo Horizonte,A,4.6,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1114275113298824,-0.6651267605460464,-0.12045566844149201
257,42.0,12755.9,Vitória,A,0.5,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09318261871965865,1.6748724920973648,-1.5445731394735778
258,22.0,3503.19,Belo Horizonte,B,6.9,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3611932819297017,-1.088179986702615,0.6784394982350441
259,64.0,11270.1,São Paulo,B,0.2,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3016291108113887,1.2311815763547327,-1.6487768568661691
260,24.0,4971.42,São Paulo,B,1.8,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2343922156086975,-0.6497358399663079,-1.093023697439014
261,38.0,12260.54,Belo Horizonte,B,6.5,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.34678475136166725,1.5269476489002523,0.5395012083782552
262,35.0,3157.26,Rio de Janeiro,B,8.5,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5369863508431737,-1.1914819105704628,1.2341926576621995
263,52.0,5177.99,São Paulo,B,8.4,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5408227128853629,-0.5880497230831774,1.1994580851980023
264,26.0,8269.64,Vitória,B,8.6,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.107591149287693,0.3351815460349465,1.2689272301263965
